"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-lazy-image src 2","listing-card--owner-info__firm-name","he-icon href","text-ellipsis"
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/residence/67376-2252","18","68.500","10-02-2026","Kiralık Residence","1 +
                          1","82 m²","5
                        Yaşında","21 ve üzeri","Sinpaş Queen 1+1 Manzaralı Fırsat Balkonlu Daire-Bomonti ☆☆☆","İstanbul / Şişli / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/plaza-gayrimenkul-67376","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Plaza Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-pendik-yenisehir-kiralik/daire/14946-14473","18","37.000","12-02-2026","Kiralık Daire","2 +
                          1","77 m²","Sıfır Bina","5. Kat","Bu Kiralık Daireden Komisyon Alınmayacaktır. -0- Bina, 77m2, 2+1, Balkonlu","İstanbul / Pendik / Yenişehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/city-gayrimenkul-14946/simin-soyer-499559","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/5/5/9/9/4/d8cc5018-aae4-4c79-bc54-fddb7bc113bf.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/9/4/1/0/d7d6c059-b3e7-4cdd-b165-4853cedb3678.jpg","Cıty Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-kuloglu-kiralik/daire/57111-869","12","55.000","19-02-2026","Kiralık Daire","1 +
                          1","65 m²","60
                        Yaşında","3. Kat","Central, Furnished Flat İn Cihangir","İstanbul / Beyoğlu / Kuloğlu Mah.","https://www.hepsiemlak.com/emlak-ofisi/istanbul-stay-and-services-57111/dilek-ustundag-billur-karabenli-1059089","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/8/0/9/5/0/1/736c9719-6333-48a0-8055-1681db96d819.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/1/1/7/5/0/057ac960-9e3b-4ae2-bbe3-c13f0c2d3ae6.png","Istanbul Stay And Servıces","",""
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/81240-12367","20","35.000","19-02-2026","Kiralık Daire","2 +
                          1","85 m²","10
                        Yaşında","2. Kat","Çeliktepe Toplu Taşımaya Yakın,2+1,Balkonlu,Yeni Bina Artum'dan","İstanbul / Kağıthane / Çeliktepe Mah.","","","","","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-safa-kiralik/daire/32083-6767","20","31.000","28-02-2026","Kiralık Daire","3 +
                          1","155 m²","11
                        Yaşında","1. Kat","Rexart Hermes Safa Mah. Türkeli Cad. 155m2 3+1 Kiralık Daire","İstanbul / Sancaktepe / Safa Mah.","https://www.hepsiemlak.com/emlak-ofisi/rexart-hermes-32083","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Rexart Hermes","",""
"https://www.hepsiemlak.com/istanbul-uskudar-murat-reis-kiralik/daire/34722-6734","20","45.000","02-03-2026","Kiralık Daire","2 +
                          1","70 m²","31
                        Yaşında","2. Kat","Eşyalı Bağlarbaşı Nuh Kuyusu Cad. Üzerinde 2+1 Kiralık Daire","İstanbul / Üsküdar / Murat Reis Mah.","https://www.hepsiemlak.com/emlak-ofisi/arti-gayrimenkul-kozyatagi-34722/sevinc-duvenci-712620","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Artı Gayrimenkul Kozyatağı","",""
"https://www.hepsiemlak.com/istanbul-pendik-gullu-baglar-kiralik/daire/125158-84","31","26.000","12-02-2026","Kiralık Daire","1 +
                          1","58 m²","4
                        Yaşında","2. Kat","Nobis'ten Edonia Garden'da Kiralık 1+1 Fırsatı","İstanbul / Pendik / Güllü Bağlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/nobis-gayrimenkul-125158","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Nobis Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-sariyer-cumhuriyet-kiralik/daire/78519-8881","26","40.000","07-03-2026","Kiralık Daire","2 +
                          1","115 m²","30
                        Yaşında","3. Kat","Cumhuriyet'te Ulaşım Çarşı Çok Yakın Metro 10dk 2+1 Daire","İstanbul / Sarıyer / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/yasar-emlak-78519","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yaşar Emlak","",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-adnan-kahveci-kiralik/daire/26546-5382","31","45.000","23-01-2026","Kiralık Daire","3 +
                          1","190 m²","21
                        Yaşında","8. Kat","Beylikdüzü Adnan Kahveci 3+1=190m2 Kiralık Daire Güvenlikli Site","İstanbul / Beylikdüzü / Adnan Kahveci Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bagcilar-15-temmuz-kiralik/daire/40658-22231","33","37.500","10-02-2026","Kiralık Daire","1 +
                          1","83 m²","6
                        Yaşında","17. Kat","Remax Oluşum'dan Nurolpark Sitesinde 1+1 Balkonlu Kiralık Daire","İstanbul / Bağcılar / 15 Temmuz Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-olusum-40658/fikret-acisu-2822031","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Oluşum","",""
"https://www.hepsiemlak.com/istanbul-sisli-yayla-kiralik/daire/4206-1819","20","18.500","27-02-2026","Kiralık Daire","2 +
                          1","80 m²","30
                        Yaşında","1. Kat","Rnkdan Yayla Mah. Cami Sokakta 1.Kat Temiz 2+1 Daire","İstanbul / Şişli / Yayla Mah.","https://www.hepsiemlak.com/emlak-ofisi/rnk-gayrimenkul-4206/ridvan-kurt-4206","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Rnk Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-silivri-selimpasa-kiralik/daire/123472-148","18","25.000","27-02-2026","Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","1. Kat","*devlet Hastanesi Civarında Asansörlü İskanlı 2+1 Kiralık Daire*","İstanbul / Silivri / Selimpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/hal-insaat-emlak-123472","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Hal İnşaat Emlak","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-kartaltepe-kiralik/daire/45495-3071","18","50.000","23-01-2026","Kiralık Daire","2 +
                          1","85 m²","10
                        Yaşında","Bahçe Katı","Kartaltepe'de 70m2metro-Metrobüse Yakın 10 Yıllık Bina Eşyalı Bahçekat 2+1","İstanbul / Bakırköy / Kartaltepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-ergenekon-kiralik/daire/121508-282","23","40.000","07-03-2026","Kiralık Daire","2 +
                          1","90 m²","31
                        Yaşında","Bahçe Katı","Sam Şişli Ergenekon Çimen Sokak Full Eşyalı Bahçeli 2+1 Daire","İstanbul / Şişli / Ergenekon Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-pendik-kaynarca-kiralik/daire/165535-3","5","27.000","19-02-2026","Kiralık Daire","3 +
                          1","114 m²","26
                        Yaşında","Giriş Katı","Solis Gayrimenkul Kaynarca'da Kiralık 3+1 Daire","İstanbul / Pendik / Kaynarca Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-besiktas-etiler-kiralik/daire/2845-4447","34","115.000","28-02-2026","Kiralık Daire","4 +
                          1","220 m²","40
                        Yaşında","5. Kat","Size Özel Etilerde,İçi Yenilenmiş,Teraslı,4+1 Dubleks","İstanbul / Beşiktaş / Etiler Mah.","https://www.hepsiemlak.com/emlak-ofisi/size-ozel-emlak-2845","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Size Özel Emlak","",""
"https://www.hepsiemlak.com/istanbul-adalar-maden-kiralik/daire/142268-72","5","60.000","04-03-2026","Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","Bahçe Katı","Büyükada’da 2+1 Kiralık  Daire**","İstanbul / Adalar / Maden Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-1-kisim-kiralik/daire/88886-576","29","38.000","05-03-2026","Kiralık Daire","2 +
                          1","95 m²","6
                        Yaşında","7. Kat","Bahçeşehir Vaditepe A Kapısı 2+1 Eşyalı Kiralık Daire","İstanbul / Başakşehir / Bahçeşehir 1. Kısım Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-avcilar-tahtakale-kiralik/daire/165107-88","14","23.000","26-02-2026","Kiralık Daire","1 +
                          1","72 m²","11
                        Yaşında","9. Kat","Ispartakule Efes Sites 1+1 Kiralık Havuz Manzaralı Güzel Konumlu","İstanbul / Avcılar / Tahtakale Mah.","https://www.hepsiemlak.com/emlak-ofisi/bulvar-emlak-ve-ticaret-limited-sirketi-165107/onder-ozsafak-4604768","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Bulvar Emlak Ve Ticaret Limited Şirketi","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/155960-1","14","30.000","17-02-2026","Kiralık Daire","1 +
                          1","60 m²","2
                        Yaşında","7. Kat","7/24 Güvenlik Depozitosuz_faturalar Dahil Ful Eşyalı 1+1 60m2","İstanbul / Şişli / Mecidiyeköy Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-umraniye-yukari-dudullu-kiralik/daire/69537-102659","9","25.000","08-03-2026","Kiralık Daire","2 +
                          1","75 m²","19
                        Yaşında","Yüksek Giriş","Ümraniye Metroya Yakın 1.5+1  Yüksek Giriş Kiralık Daire Boş","İstanbul / Ümraniye / Yukarı Dudullu Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","",""
"https://www.hepsiemlak.com/istanbul-atasehir-inonu-kiralik/daire/73540-11716","17","38.000","05-03-2026","Kiralık Daire","2 +
                          1","75 m²","10
                        Yaşında","3. Kat","Yeditepe Ünv.Yakın Site Özellikli Ankastreli Açık Havuzlu 2+1","İstanbul / Ataşehir / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/asia-emlak-73540","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Asıa Emlak","",""
"https://www.hepsiemlak.com/istanbul-kartal-ugur-mumcu-kiralik/daire/3453-5326","24","30.000","29-01-2026","Kiralık Daire","1 +
                          1","60 m²","11
                        Yaşında","9. Kat","Nesrin Emlaktan Teknik Yapıda Taşınmaya Hazır Eşyasız Boş 1+1","İstanbul / Kartal / Uğur Mumcu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-2-kisim-kiralik/villa/18215-9313","24","85.000","30-01-2026","Kiralık Villa","5 +
                          2","360 m²","20
                        Yaşında","","Finansman'dan..Havuzlu..Güvenlikli Sitede..Bakımlı..İkiz Villa","İstanbul / Başakşehir / Bahçeşehir 2. Kısım Mah.","https://www.hepsiemlak.com/emlak-ofisi/finansman-gayrimenkul-18215","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Finansman Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-kartal-karliktepe-kiralik/daire/21307-866","15","27.000","06-03-2026","Kiralık Daire","2 +
                          1","70 m²","30
                        Yaşında","Zemin","Kartal Karlıktepede Müstakil Tek Katlı Brüt 70 M2 Doğalgaz Kombili Temiz 2+1 Kiralık Daire","İstanbul / Kartal / Karlıktepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-telsizler-kiralik/daire/139186-242","13","24.000","28-02-2026","Kiralık Daire","2 +
                          1","95 m²","25
                        Yaşında","3. Kat","Kağıthane Telsizler","İstanbul / Kağıthane / Telsizler Mah.","","","","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-levazim-kiralik/daire/2608-7275","19","71.000","23-02-2026","Kiralık Daire","4 +
                          1","123 m²","30
                        Yaşında","4. Kat","Levazım'da Şehir Manzaralı Klima Ve Şömineli 3.5+1 Kiralık Daire","İstanbul / Beşiktaş / Levazım Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-power-gayrimenkul-2608/aylin-ergin-4580685","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/0/6/2/0/0/86693a32-8d30-4fcd-975c-a43960872292.jpg","Coldwell Banker Power Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-maltepe-cinar-kiralik/daire/3990-3521","19","48.000","03-03-2026","Kiralık Daire","2 +
                          1","90 m²","10
                        Yaşında","Yüksek Giriş","Artı'dan 10 Yıllık Binada Ayrı Mutfaklı Balkon'lu Lüks Ferah 2+1","İstanbul / Maltepe / Çınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/arti-gayrimenkul-3990/arti-gayrimenkul-3990","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/9/9/3/0/0/54d6ddd2-acc7-42d1-bed8-65bdf1680cbb.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/9/9/3/0/0/808f04ff-a2a7-4a4d-9156-b6ea54c38ab6.jpeg","Artı Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-sahrayi-cedit-kiralik/daire/36118-17563","24","110.000","13-02-2026","Kiralık Daire","3 +
                          1","110 m²","8
                        Yaşında","3. Kat","Sahrayıcedit Atatürk Caddesi Üzerinde Kiralık 3+1 Daire","İstanbul / Kadıköy / Sahrayı Cedit Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-joker-36118","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Joker","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-istasyon-kiralik/daire/41790-4744","17","40.000","09-01-2026","Kiralık Daire","1 +
                          1","65 m²","11
                        Yaşında","8. Kat","Divan Residence De Eşyalı Kiralık Daire","İstanbul / Küçükçekmece / İstasyon Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-cengelkoy-kiralik/daire/9321-523","17","65.000","05-02-2026","Kiralık Daire","3 +
                          1","145 m²","35
                        Yaşında","1. Kat","Orme Sitesinde Kiralık 3+1 Daire","İstanbul / Üsküdar / Çengelköy Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-finanskent-kiralik/daire/166509-15","8","55.000","17-02-2026","Kiralık Daire","1 +
                          1","70 m²","6
                        Yaşında","16. Kat","Finanspark'ta Full 0 Eşyalı 1+1 Daire","İstanbul / Ümraniye / Finanskent Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-uskudar-cumhuriyet-kiralik/daire/3351-2039","22","32.500","02-03-2026","Kiralık Daire","2 +
                          1","90 m²","11
                        Yaşında","Giriş Katı","Anka'dan Üsküdar Cumhuriyet - Libadiye Cad. Metro 2+1 Düz Giriş","İstanbul / Üsküdar / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/anka-birlesik-emlakcilar-3351","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Anka Birleşik Emlakçılar","",""
"https://www.hepsiemlak.com/istanbul-tuzla-aydintepe-kiralik/daire/2986-17141","16","30.500","02-03-2026","Kiralık Daire","1 +
                          1","59 m²","11
                        Yaşında","7. Kat","Evora B Parsel 1+1 Kiralık Havuz Cephe Daire","İstanbul / Tuzla / Aydıntepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-enjoy-2986/remax-enjoy-2986","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Enjoy","",""
"https://www.hepsiemlak.com/istanbul-besiktas-dikilitas-kiralik/daire/47521-2469","16","45.000","04-03-2026","Kiralık Daire","2 +
                          1","110 m²","28
                        Yaşında","2. Kat","Beşiktaş Çimen Emlak'tan Kaçırılmayacak 2+1 Kiralık Fırsat","İstanbul / Beşiktaş / Dikilitaş Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-halide-edip-adivar-kiralik/daire/33012-6534","16","35.000","03-03-2026","Kiralık Daire","2 +
                          1","100 m²","31
                        Yaşında","4. Kat","Şişli Halide Edip Melikşah Sokak İçi Yenilenmiş Kiralık Daire","İstanbul / Şişli / Halide Edip Adıvar Mah.","https://www.hepsiemlak.com/emlak-ofisi/akdere-emlak-33012","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Akdere Emlak","",""
"https://www.hepsiemlak.com/istanbul-kartal-cumhuriyet-kiralik/daire/23950-573","28","35.000","04-03-2026","Kiralık Daire","3 +
                          1","125 m²","21
                        Yaşında","2. Kat","Ebeşe Metroya Gedik Üniversitesine 2wcli Ulaşımsüper Kombili","İstanbul / Kartal / Cumhuriyet Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-ergenekon-kiralik/daire/10673-5582","11","35.000","23-02-2026","Kiralık Daire","1 +
                          1","85 m²","31
                        Yaşında","1. Kat","Osmanbey Merkez'de Full Eşyalı 1+1 Kiralık Daire","İstanbul / Şişli / Ergenekon Mah.","https://www.hepsiemlak.com/emlak-ofisi/prime-brokers-10673","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Prime Brokers","",""
"https://www.hepsiemlak.com/istanbul-uskudar-bulgurlu-kiralik/daire/93181-6112","23","34.000","27-02-2026","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","2. Kat","Bulgurlu Metro Ve Libadiye Yakını Arakatta Sıfır 1+1 Daire Bekara Uygun","İstanbul / Üsküdar / Bulgurlu Mah.","https://www.hepsiemlak.com/emlak-ofisi/en-uygun-emlak-93181/emre-bulucu-1925763","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","En Uygun Emlak","",""
"https://www.hepsiemlak.com/istanbul-kagithane-gursel-kiralik/daire/88293-3127","32","30.000","28-02-2026","Kiralık Daire","2 +
                          1","100 m²","11
                        Yaşında","3. Kat","Kağıthane Gürselde 2+1 Kiralık Dublex Daire","İstanbul / Kağıthane / Gürsel Mah.","https://www.hepsiemlak.com/emlak-ofisi/yeni-hayat-emlak-88293/sema-beyaz-1745665","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yeni Hayat Emlak","",""
"https://www.hepsiemlak.com/istanbul-arnavutkoy-mustafa-kemal-pasa-kiralik/daire/123163-3392","16","25.000","06-03-2026","Kiralık Daire","2 +
                          1","85 m²","11
                        Yaşında","1. Kat","Kiptaş Konutları | 2+1 | Güvenlikli Site | Mustafa Kemal","İstanbul / Arnavutköy / Mustafa Kemal Paşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-ram-gayrimenkul-123163","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Coldwell Banker Ram Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-sisli-pasa-kiralik/daire/65366-274","16","43.000","17-01-2026","Kiralık Daire","2 +
                          1","85 m²","12
                        Yaşında","2. Kat","Bomonti Full Mobilyalı Kiralık","İstanbul / Şişli / Paşa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-zekeriyakoy-kiralik/villa/11217-10083","30","135.000","04-03-2026","Kiralık Villa","2 +
                          1","330 m²","10
                        Yaşında","","Uskumruköy'de 4+2 Müstakil&manzaralı Villa","İstanbul / Sarıyer / Zekeriyaköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-ahenk-11217","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Ahenk","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-semsipasa-kiralik/daire/166653-32","18","25.000","28-02-2026","Kiralık Daire","2 +
                          1","88 m²","26
                        Yaşında","3. Kat","Gaziosmanpaşa Şemsipaşa 88 M2 2+1 3.Kat","İstanbul / Gaziosmanpaşa / Şemsipaşa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-sultangazi-75-yil-kiralik/daire/166639-327","28","25.000","25-02-2026","Kiralık Daire","2 +
                          1","90 m²","16
                        Yaşında","3. Kat","Bin Yapıdan 75. Yıl Mah Kiralık 2+1 Arakat Daire","İstanbul / Sultangazi / 75. Yıl Mah.","https://www.hepsiemlak.com/emlak-ofisi/bin-yapi-gayrimenkul-166639","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Bin Yapı Gayrimenkul","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-umraniye-mehmet-akif-kiralik/daire/166537-8","35","44.500","24-02-2026","Kiralık Daire","3 +
                          1","140 m²","16
                        Yaşında","1. Kat","Şanlı Caddesinde Tavukçuyoluna Çok Yakın Büyüüük Daire","İstanbul / Ümraniye / Mehmet Akif Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-beylikduzu-adnan-kahveci-kiralik/daire/165011-29","19","38.750","07-03-2026","Kiralık Daire","3 +
                          1","150 m²","2
                        Yaşında","1. Kat","Adnan Kahveci Aks Focus Sitesinde Kiralık Temiz 3+1 Daire","İstanbul / Beylikdüzü / Adnan Kahveci Mah.","https://www.hepsiemlak.com/emlak-ofisi/vadi-gayrimenkul-165011","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Vadi Gayrimenkul","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-cekmekoy-catalmese-kiralik/daire/151097-77","35","27.000","14-02-2026","Kiralık Daire","2 +
                          1","80 m²","6
                        Yaşında","Yüksek Giriş","Açık Otoparklı Kilerli Ters Dubleks","İstanbul / Çekmeköy / Çatalmeşe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/129150-451","20","22.000","27-02-2026","Kiralık Daire","1 +
                          1","80 m²","16
                        Yaşında","3. Kat","Rd'den Kağıthane Gültepede Yeni Bir Yaşam Başlıyor Kiralık 2+1","İstanbul / Kağıthane / Harmantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/rd-gayrimenkul-danismanlik-129150","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Rd Gayrimenkul Danismanlik","",""
