"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","wp-btn","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","he-lazy-image src 2","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-kagithane-caglayan-kiralik/daire/144925-369","12","48.000","04-03-2026","Kiralık Daire","2 +
                          1","105 m²","6
                        Yaşında","5. Kat","Çağlayanda Asansörlü, Ful Lüks Eşyalı Kiralık 2+1, Ara Kat Daire","İstanbul / Kağıthane / Çağlayan Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-pendik-yenisehir-kiralik/daire/159553-27","12","30.000","03-03-2026","Kiralık Daire","Stüdyo","50 m²","15
                        Yaşında","En Üst Kat","Pendik Yenişehir Armada  Balkonlu Eşyalı Kiralık 1+0 Daire","İstanbul / Pendik / Yenişehir Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/116322-1416","11","27.000","05-03-2026","Kiralık Daire","2 +
                          1","75 m²","5
                        Yaşında","1. Kat","Mecidiyeköy Metro-Büs 15 Dk Eşyalı 2+1 Ara Kat Kiralık Daire","İstanbul / Şişli / Kuştepe Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-arnavutkoy-kiralik/daire/103502-189","11","45.000","07-03-2026","Kiralık Daire","1 +
                          1","70 m²","50
                        Yaşında","Bahçe Katı","Bahçe Kullanımlı Mobilyalı Daire","İstanbul / Beşiktaş / Arnavutköy Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/7326-2915","11","32.500","07-03-2026","Kiralık Daire","2 +
                          1","80 m²","35
                        Yaşında","1. Kat","Fulya'da Mehmetçik Caddesi Paralelinde İçi Bakımlı Eşyalı 2+1 Kiralık Daire","İstanbul / Şişli / Fulya Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-merkez-kiralik/daire/34488-5639","22","46.000","07-03-2026","Kiralık Daire","1 +
                          1","60 m²","3
                        Yaşında","3. Kat","Dky On Kağıthane Eşyalı Kiralık Daire","İstanbul / Kağıthane / Merkez Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/ivem-gayrimenkul-34488","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","İvem Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-atasehir-inonu-kiralik/daire/88546-4850","31","36.000","06-03-2026","Kiralık Daire","2 +
                          1","120 m²","16
                        Yaşında","2. Kat","Emlak Store'dan Yeditepe Üni'ye Yürüme Mesafesinde Eşyalı 2+1","İstanbul / Ataşehir / İnönü Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/emlak-store-atasehir-88546","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emlak Store Ataşehir","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emlak Store
          Ataşehir"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-merkez-kiralik/daire/66182-1066","19","30.000","06-03-2026","Kiralık Daire","2 +
                          1","85 m²","11
                        Yaşında","2. Kat","Muğla Emlaktan Cadde Üstü 85m 2+1 Asansörlü Ön Cephe 2.Kat","İstanbul / Gaziosmanpaşa / Merkez Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/50604-936","19","45.000","05-03-2026","Kiralık Daire","2 +
                          1","89 m²","24
                        Yaşında","1. Kat","Şişli Sıracevizler Caddesinde 2+1 1. Kat Asansörlü, Kombili 25 Yıllık Binada 80 M2 Kiralık Daire","İstanbul / Şişli / Merkez Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-akat-kiralik/daire/3517-2531","19","60.000","05-03-2026","Kiralık Daire","3 +
                          1","120 m²","31
                        Yaşında","1. Kat","Akatlar Mah. Spor Yazarları Sit. Güney Cephe Kiralık Daire","İstanbul / Beşiktaş / Akat Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/yazgan-emlak-3517","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yazgan Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-besiktas-bebek-kiralik/daire/3740-1675","19","110.000","06-03-2026","Kiralık Daire","1 +
                          1","110 m²","40
                        Yaşında","Ara Kat","Bebek Merkezi Konumda 2+1 100 M2 İçi Tamamen Yenilenmiş","İstanbul / Beşiktaş / Bebek Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/ari-emlak-3740/nurettin-bey-3740","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Arı Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Nurettin
          Bey"
"https://www.hepsiemlak.com/istanbul-sisli-pasa-kiralik/daire/61068-1230","19","35.000","03-03-2026","Kiralık Daire","2 +
                          1","75 m²","13
                        Yaşında","3. Kat","Uğurgayrimenkulden Şişli Feriköy Paşa Mh.Batı Cd.Sinde Yeni Binada Kiralık Daire","İstanbul / Şişli / Paşa Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-yahya-kemal-kiralik/daire/67376-2257","13","70.000","05-03-2026","Kiralık Daire","2 +
                          1","85 m²","5
                        Yaşında","21 ve üzeri","Suryapı Tempo City 2+1 Balkonlu Fırsat Daire-Kağıthane","İstanbul / Kağıthane / Yahya Kemal Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/plaza-gayrimenkul-67376","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Plaza Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-silivri-mimar-sinan-kiralik/daire/89224-211","16","22.000","04-03-2026","Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","2. Kat","Silivri Mimar Sinan Mah. Merkezi Konumda Kiralık 2+1 Sıfır Daire","İstanbul / Silivri / Mimar Sinan Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/ra-gayrimenkul-89224/yasin-astan-1766563","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/6/5/6/6/7/1/fa9ce540-5060-4823-b788-3c3235dc00ef.jpg","Ra Gayrimenkul","","Yasin
          Astan"
"https://www.hepsiemlak.com/istanbul-uskudar-sultantepe-kiralik/daire/2540-1871","27","39.000","07-03-2026","Kiralık Daire","3 +
                          1","85 m²","27
                        Yaşında","Giriş Katı","Sultantepe'de Marmaray'a 5 Dk. Eşyalı 2+1 85m² Giriş Köşe Ferah","İstanbul / Üsküdar / Sultantepe Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/kiz-kulesi-emlak-ofisi-uskudar-2540","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/4/5/2/0/0/0f95f1ce-4a33-4723-85ce-9a31447a9ef9.jpg","Kız Kulesi Emlak Ofisi Üsküdar","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/5/2/0/0/ca7bc153-8bd3-45a2-a25e-5a1cf59bf8f7.jpg","Vedat
          Can"
"https://www.hepsiemlak.com/istanbul-sisli-mesrutiyet-kiralik/daire/70981-1097","9","40.000","08-03-2026","Kiralık Daire","1 +
                          1","64 m²","29
                        Yaşında","Giriş Katı","Nişantaşı 1+1 Beyaz Eşyalı Gardolaplı Valikonağına Metro Yürüme Mesafesi","İstanbul / Şişli / Meşrutiyet Mah.","Whatsapp","","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-yayla-kiralik/daire/42292-1912","23","37.000","07-03-2026","Kiralık Daire","4 +
                          1","135 m²","30
                        Yaşında","4. Kat","Nazar Emlak Tan 4+1 Dublex 130 M2","İstanbul / Şişli / Yayla Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-inonu-kiralik/daire/73540-11844","26","45.000","05-03-2026","Kiralık Daire","2 +
                          1","90 m²","11
                        Yaşında","2. Kat","İnönü Mah.Yeditepe Ünv.Civarı Site İçinde Eşyalı Balkonlu 2+1","İstanbul / Ataşehir / İnönü Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/asia-emlak-73540","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Asıa Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/165530-29","20","23.000","07-03-2026","Kiralık Daire","2 +
                          1","90 m²","40
                        Yaşında","Bodrum ve Zemin","Mecidiyeköy Kiralık 2+1 Daire Metro-Metrobüs-Bilgi Ünv. 5 Dk.","İstanbul / Şişli / Mecidiyeköy Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/118239-13219","41","18.000","08-03-2026","Kiralık Daire","1 +
                          1","50 m²","29
                        Yaşında","Bahçe Katı","Bekara Uygun,  Hastaneye Yakın, 1+1 Kiralık Bahçe,   Metroya(m2) Yürüme 4dk","İstanbul / Kağıthane / Sultan Selim Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/adige-insaat-gayrimenkul-118239","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Adige İnşaat Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-kadikoy-merdivenkoy-kiralik/daire/1670-3708","36","62.000","07-03-2026","Kiralık Daire","3 +
                          1","120 m²","31
                        Yaşında","3. Kat","Merkezi Konumda, Her Yere Yakın, Büyük,Bakımlı 3+1","İstanbul / Kadıköy / Merdivenköy Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/remax-planet-1670","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Planet","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-atasehir-kayisdagi-kiralik/daire/129971-876","40","37.000","06-03-2026","Kiralık Daire","2 +
                          1","70 m²","11
                        Yaşında","Bahçe Katı","Cadde Üzeri İçi Sıfır Yapılı Sıfır Eşyalı Cok Geniş 2+1","İstanbul / Ataşehir / Kayışdağı Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-pendik-esenler-kiralik/daire/155606-247","18","20.000","05-03-2026","Kiralık Daire","2 +
                          1","85 m²","21
                        Yaşında","Giriş Katı","Pendik Esenler Mah. M.E.A.Hast. Ve Metro Yakın 2+1 Kiralik Daire","İstanbul / Pendik / Esenler Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-cihannuma-kiralik/daire/47521-2477","35","45.000","08-03-2026","Kiralık Daire","2 +
                          1","100 m²","16
                        Yaşında","2. Kat","2+1beşiktaş Abbasağa'da İster Eşyalıister Eşyasız Kiralıkfırsat","İstanbul / Beşiktaş / Cihannüma Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-beykoz-ortacesme-kiralik/daire/139549-346","24","16.000","03-03-2026","Kiralık Daire","2 +
                          1","80 m²","30
                        Yaşında","1. Kat","Beykoz Ortaçeşme 2+1 Doğalgaz Sobalı Kiralık Daire","İstanbul / Beykoz / Ortaçeşme Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-arnavutkoy-anadolu-kiralik/daire/162949-254","22","25.000","05-03-2026","Kiralık Daire","2 +
                          1","110 m²","6
                        Yaşında","4. Kat","Anadolu Mah. Çift Teraslı 100m² Kiralık Daire","İstanbul / Arnavutköy / Anadolu Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-meta-162949","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Coldwell Banker Meta","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-esenler-orucreis-kiralik/daire/164742-610","20","30.000","03-03-2026","Kiralık Daire","2 +
                          1","100 m²","26
                        Yaşında","Ara Kat","Efor Çok'tan Eşyalı 2+1 Daire","İstanbul / Esenler / Oruçreis Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/efor-cok-gayrimenkul-164742","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Efor Çok Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-besiktas-etiler-kiralik/daire/33600-50119","54","260.000","06-03-2026","Kiralık Daire","4 +
                          1","184 m²","16
                        Yaşında","2. Kat","Etiler Badur Sitesinde Kiralık 4+1 Daire","İstanbul / Beşiktaş / Etiler Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/art-emlak-real-estate-33600/hakan-cil-2417373","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Art Emlak / Real Estate","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Hakan
          Çil"
"https://www.hepsiemlak.com/istanbul-uskudar-kucuk-camlica-kiralik/daire/166357-88","35","32.000","02-03-2026","Kiralık Daire","3 +
                          1","130 m²","26
                        Yaşında","3. Kat","Türkhavayolları Dsi Kolejlerinyanı 3+1 Geniş Teraskat","İstanbul / Üsküdar / Küçük Çamlıca Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-ataturk-kiralik/daire/166812-10","35","23.000","06-03-2026","Kiralık Daire","3 +
                          1","130 m²","16
                        Yaşında","Giriş Katı","Sancektepe Sarıgazi Atatürk Mah.Kiralık Daire Bahçe Kullanımlı","İstanbul / Sancaktepe / Atatürk Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/155960-15","15","28.500","01-03-2026","Kiralık Daire","1 +
                          1","50 m²","21
                        Yaşında","Bahçe Katı","Faturalar Dahil Şişli Meydan Sıfır Daire Ful Eşyalı 1+1","İstanbul / Şişli / Merkez Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-guzeltepe-kiralik/daire/129138-1050","20","55.000","06-03-2026","Kiralık Daire","3 +
                          1","108 m²","Sıfır Bina","Bahçe Katı","Çengelköy Güzeltepe 3+1 108m2 Ters Dublex Otoparklı Kiralık","İstanbul / Üsküdar / Güzeltepe Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/concept-plus-yapi-gayrimenkul-129138/yazgi-ahu-ozcan-4366332","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Concept Plus Yapı Gayrimenkul","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Yazgı Ahu
          Özcan"
"https://www.hepsiemlak.com/istanbul-kadikoy-feneryolu-kiralik/daire/2137-28421","21","74.999","03-03-2026","Kiralık Daire","3 +
                          1","150 m²","36
                        Yaşında","2. Kat","Feneryolunda Balkonlu Otoparklı Büyük Boş Taşınmaya Hazır Daire","İstanbul / Kadıköy / Feneryolu Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/remax-yildiz-2137","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Yıldız","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-esenyurt-zafer-kiralik/daire/6904-14294","18","23.000","08-03-2026","Kiralık Daire","2 +
                          1","105 m²","8
                        Yaşında","10. Kat","Metrobüse Yakın Sosyal Tesisli Sitede Ara Kat 2+1 Kiralık Daire","İstanbul / Esenyurt / Zafer Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/istanbul-34-gayrimenkul-6904","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","İstanbul 34 Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","İstanbul
          Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-sisli-bozkurt-kiralik/daire/139911-319","16","36.000","07-03-2026","Kiralık Daire","2 +
                          1","85 m²","30
                        Yaşında","1. Kat","Kurtuluş Şahin Sk.2+1 Eşyalı 1.Kat","İstanbul / Şişli / Bozkurt Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/erkin-emlak-2-139911","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Erkin Emlak 2","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-kartal-hurriyet-kiralik/daire/102386-2539","21","28.000","03-03-2026","Kiralık Daire","2 +
                          1","90 m²","25
                        Yaşında","Yüksek Giriş","İçi Sıfırlanmış E-5 Metroya 4 Dk. Yürüme Kombili Giriş Kat 2+1!","İstanbul / Kartal / Hürriyet Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/boztepe-emlak-102386","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Boztepe Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mustafa
          Boztepe"
"https://www.hepsiemlak.com/istanbul-besiktas-bebek-kiralik/daire/5575-12856","10","100.000","02-03-2026","Kiralık Daire","2 +
                          1","120 m²","21
                        Yaşında","Bahçe Katı","Bebek, Koruda, Havuzlu, Bahçekullanıml Keyifli...","İstanbul / Beşiktaş / Bebek Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/bd-gayrimenkul-5575","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Bd Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-sisli-halaskargazi-kiralik/daire/15308-917","10","55.000","07-03-2026","Kiralık Daire","2 +
                          1","100 m²","45
                        Yaşında","4. Kat","Nişantaşı Rumeli Cadde Paraleli 2+1 Temiz Tiryaki","İstanbul / Şişli / Halaskargazi Mah.","Whatsapp","","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/33311-1196","10","30.000","05-03-2026","Kiralık Daire","Stüdyo","40 m²","6
                        Yaşında","Zemin","Bomonti'de Genç Binada Mobilyalı Kiralık Stüdyo Daire","İstanbul / Şişli / Merkez Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/citypoint-gayrimenkul-33311","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Cıtypoınt Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/1/3/3/3/0/f9121b4b-7b58-4a2a-8ef6-8043320045f1.jpg","Yasemin Yıldırım
          City Point Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/65982-2240","10","23.000","04-03-2026","Kiralık Daire","1 +
                          1","48 m²","12
                        Yaşında","Ara Kat","Mecidiyeköy Gülbahar Mahallesinde Ara Kat 1+1 Kiralık","İstanbul / Şişli / Gülbahar Mah.","Whatsapp","","","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102459","30","115.000","02-03-2026","Kiralık Daire","3 +
                          1","198 m²","6
                        Yaşında","13. Kat","Güncel ! Maslak 1453 3+1 Eşyalı Kiralık Daire Yetkili !","İstanbul / Sarıyer / Maslak Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-cumhuriyet-kiralik/daire/53363-3791","18","36.000","08-03-2026","Kiralık Daire","3 +
                          1","145 m²","28
                        Yaşında","3. Kat","Beylikdüzü Büyükşehir Mahallesi 145m2 3+1 Kiralık Daire","İstanbul / Beylikdüzü / Cumhuriyet Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-huzur-kiralik/daire/38854-1055","18","38.000","07-03-2026","Kiralık Daire","3 +
                          1","160 m²","30
                        Yaşında","1. Kat","Samsun Emlak Üsküdar Ümraniye Huzur Mh.1 Kat 150 M2 Eşyalı 3 Oda 1 Salon Çift Balkonlu Kombili","İstanbul / Ümraniye / Huzur Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/samsun-emlak-uskudar-38854","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Samsun Emlak Üsküdar","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-besiktas-yildiz-kiralik/daire/7609-3815","18","50.000","03-03-2026","Kiralık Daire","1 +
                          1","85 m²","Sıfır Bina","Kot 1","Beşiktaş Çırağanda Sıfır Binada Asansörlü 80m2","İstanbul / Beşiktaş / Yıldız Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-fatih-sehremini-kiralik/daire/77099-6657","18","13.000","05-03-2026","Kiralık Daire","1 +
                          1","70 m²","40
                        Yaşında","Yarı Bodrum","Çapa Şehremini Mah. 1+1 Yüksek Bodrum Badanası Yapıldı Kuğu Emlaktan Kiralık Daire","İstanbul / Fatih / Şehremini Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-valide-i-atik-kiralik/daire/29820-2168","26","22.500","07-03-2026","Kiralık Daire","1 +
                          1","65 m²","41
                        Yaşında","Kot 1","Arya'dan ''' Eşyalı ''' 1 Oda - Salon Kombili Zeynepkamil Hastanesine Yürüme Mesafesinde Ön Cephe","İstanbul / Üsküdar / Valide-i Atik Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/arya-emlak-musavirlik-29820","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Arya Emlak Müşavirlik","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-kadikoy-rasimpasa-kiralik/daire/57525-693","8","22.000","02-03-2026","Kiralık Daire","Stüdyo","35 m²","31
                        Yaşında","Yüksek Giriş","Kadıköy Yeldeğirmeninde 1+0 Full Eşyalı Y Giriş Kombili Daire","İstanbul / Kadıköy / Rasimpaşa Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-sakizagaci-kiralik/daire/79704-335","8","55.000","07-03-2026","Kiralık Daire","3 +
                          1","140 m²","Sıfır Bina","Bahçe Katı","Bakırköy Sakızağacı Sıfır Kiralık Bahçe Katı Daire 140 M2 3+1","İstanbul / Bakırköy / Sakızağacı Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/aybasti-emlak-79704","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Aybastı Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Selma
          Aybastı"
"https://www.hepsiemlak.com/istanbul-bayrampasa-altintepsi-kiralik/daire/148408-14","11","30.000","06-03-2026","Kiralık Daire","1 +
                          1","80 m²","26
                        Yaşında","4. Kat","Kadir Aksoy Gayrimenkul Den Kiralık Full Eşyalı Daire","İstanbul / Bayrampaşa / Altıntepsi Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/kadir-aksoy-gayrimenkul-insaat-148408","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kadir Aksoy Gayrimenkul & İnşaat","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Erkan
          Aksoy"
"https://www.hepsiemlak.com/istanbul-umraniye-cakmak-kiralik/daire/163902-109","11","65.000","06-03-2026","Kiralık Daire","1 +
                          1","72 m²","Sıfır Bina","1. Kat","Ümraniye Metro Karşısında Kiralık Lüks Daire","İstanbul / Ümraniye / Çakmak Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
