"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","listing-card--owner-info__name","he-lazy-image src 2","img-wrp href 2","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/43996-27872","16","22.000","02-02-2026","Kiralık Daire","1 +
                          1","70 m²","32
                        Yaşında","Giriş Katı","Çeliktepede Metroya Yakın 1+1 İçi Temiz Daire","İstanbul / Kağıthane / Çeliktepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996/murat-koyuyesil-1612314","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Koyuyeşil Gayrimenkul","Murat
          Koyuyeşil","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/95585-4658","10","40.000","23-01-2026","Kiralık Daire","1 +
                          1","60 m²","11
                        Yaşında","1. Kat","Para'dn Metro /metrobüs 4 Dk Full Yeni Lüxs Eşyali 1+1 Daire","İstanbul / Şişli / Mecidiyeköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585/engin-yilmazturk-1992335","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","Engin
          Yılmaztürk","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102579","30","110.000","04-02-2026","Kiralık Daire","3 +
                          1","200 m²","11
                        Yaşında","18. Kat","Boş Mashattan 3+1 Kiralık Havuz Cephe","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102455","30","120.000","02-02-2026","Kiralık Daire","3 +
                          1","200 m²","11
                        Yaşında","21 ve üzeri","Mashattan Havuz Cepheli 3+1 Kiralık Güncel Daire","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102428","28","85.000","19-02-2026","Kiralık Daire","2 +
                          1","140 m²","10
                        Yaşında","17. Kat","Eclipse 2+1 Kiralık Fırsat Daire","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-huzur-kiralik/daire/69537-102484","26","65.000","02-02-2026","Kiralık Daire","1 +
                          1","117 m²","8
                        Yaşında","21 ve üzeri","Skyland 1+1 Eşyalı Kiralık Daire Manzaralı Yüksek Kat","İstanbul / Sarıyer / Huzur Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102457","23","80.000","02-02-2026","Kiralık Daire","2 +
                          1","160 m²","8
                        Yaşında","21 ve üzeri","Maslak 1453 2+1 Kiralık Daire Yüksek Kat","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-gursel-kiralik/residence/95585-4452","16","40.000","17-01-2026","Kiralık Residence","1 +
                          1","100 m²","6
                        Yaşında","4. Kat","Şahin Plaza Rezidans İstanbul'da 4 Kat Kiralik 1+1 Daire","İstanbul / Kağıthane / Gürsel Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102506","21","90.000","03-02-2026","Kiralık Daire","2 +
                          1","140 m²","8
                        Yaşında","14. Kat","Boş Maslak 1453 2+1 Kiralık Daire","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-huzur-kiralik/daire/69537-102453","16","65.000","02-02-2026","Kiralık Daire","1 +
                          1","85 m²","7
                        Yaşında","21 ve üzeri","Skyland 1+1 Eşyalı Kiralık Daire","İstanbul / Sarıyer / Huzur Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-caglayan-kiralik/daire/95585-4715","9","28.000","06-02-2026","Kiralık Daire","1 +
                          1","55 m²","6
                        Yaşında","Giriş Katı","Para'dn Çağlayan'da Sıfır Eşyalı Metro 12 Dk 1+1 Daire","İstanbul / Kağıthane / Çağlayan Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585/engin-yilmazturk-1992335","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","Engin
          Yılmaztürk","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/daire/69537-102486","15","50.000","02-02-2026","Kiralık Daire","1 +
                          1","80 m²","2
                        Yaşında","3. Kat","Kordon İstanbul 1+1 Kiralık Boş Daire","İstanbul / Kağıthane / Hamidiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/95585-4664","8","23.500","24-02-2026","Kiralık Daire","Stüdyo","28 m²","5
                        Yaşında","1. Kat","Cevahir Avmye 6 Dk Yürüme Mesafede Full Eşyalı 1+0 Stüdyo Daıre","İstanbul / Şişli / Fulya Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585/engin-yilmazturk-1992335","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","Engin
          Yılmaztürk","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-huzur-kiralik/daire/69537-102487","12","50.000","02-02-2026","Kiralık Daire","Stüdyo","55 m²","5
                        Yaşında","7. Kat","Güncel ! Avangart 1+0 Boş Kiralık Daire","İstanbul / Sarıyer / Huzur Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/95585-4660","6","24.000","24-01-2026","Kiralık Daire","1 +
                          1","45 m²","6
                        Yaşında","Kot 1","Metrobüse Yürüme Mesafede Full Eşyalı 1+1 Daire","İstanbul / Şişli / Kuştepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585/engin-yilmazturk-1992335","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","Engin
          Yılmaztürk","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-86125","12","82.000","08-03-2026","Kiralık Daire","2 +
                          1","169 m²","10
                        Yaşında","Ara Kat","Maslak Ağaoğlu 1453 De Taşınmaya Hazır Büyük Tip 2+1 Daire","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/95585-4616","6","13.500","17-02-2026","Kiralık Daire","Stüdyo","30 m²","4
                        Yaşında","Yüksek Giriş","Para'dn Full Yeni Eşyali Metro 15 Dk 1+0 Daire","İstanbul / Şişli / Kuştepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585/engin-yilmazturk-1992335","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","Engin
          Yılmaztürk","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-huzur-kiralik/daire/69537-102553","10","63.000","02-02-2026","Kiralık Daire","1 +
                          1","98 m²","4
                        Yaşında","Ara Kat","Skyland İstanbul Da Taşınmaya Hazır 1+1 Daire","İstanbul / Sarıyer / Huzur Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/95585-4714","4","24.500","06-02-2026","Kiralık Daire","Stüdyo","40 m²","5
                        Yaşında","3. Kat","Para'dn Full Yeni Eşyali Cevahir Avm Metro/büs 8 Dk 1+0 Daire","İstanbul / Şişli / Fulya Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585/engin-yilmazturk-1992335","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","Engin
          Yılmaztürk","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-19-mayis-kiralik/daire/69537-91262","10","69.000","02-02-2026","Kiralık Daire","3 +
                          1","260 m²","28
                        Yaşında","8. Kat","🏡 Fulya – Kalp Vakfı’na Yakın | Kiralık Lüks 3+1 Daire","İstanbul / Şişli / 19 Mayıs Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-yahya-kemal-kiralik/daire/95585-4542","29","32.500","26-01-2026","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","2. Kat","Cadde Arkası Yeni Binada Asansörlü 1+1 Daire","İstanbul / Kağıthane / Yahya Kemal Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/95585-4446","27","28.000","15-01-2026","Kiralık Daire","2 +
                          1","65 m²","6
                        Yaşında","Kot 2","Para'dn Full Yeni Eşyali Kağıthanede 2+1 Daire","İstanbul / Kağıthane / Harmantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/5/5/9/0/ae12bc82-4e5f-458a-a2f5-53c3afa6e072.jpg","Paranın Merkezi Gayrimenkul","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/daire/69537-102273","28","120.000","08-03-2026","Kiralık Daire","2 +
                          1","120 m²","2
                        Yaşında","6. Kat","Çamlıvadi 2+1 Kapalı Mutfak","İstanbul / Kağıthane / Hamidiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/5/9/6/0/4c0933c4-2128-4078-ac01-aaf3cfd46eaf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/95585-4536","26","25.000","29-01-2026","Kiralık Daire","2 +
                          1","55 m²","6
                        Yaşında","Kot 1","Metroya Yürüme Mesafede Full Lüks Eşyalı 2+1 Daire","İstanbul / Şişli / Kuştepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/5/5/9/0/ae12bc82-4e5f-458a-a2f5-53c3afa6e072.jpg","Paranın Merkezi Gayrimenkul","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-telsizler-kiralik/daire/95585-4553","23","35.000","04-01-2026","Kiralık Daire","2 +
                          1","80 m²","15
                        Yaşında","1. Kat","Para'dan Sıfır Eşyalı 2+1 Telsizler'de Galatadere Cadde Üzeri","İstanbul / Kağıthane / Telsizler Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-gultepe-kiralik/daire/95585-4437","22","30.000","17-01-2026","Kiralık Daire","2 +
                          1","170 m²","10
                        Yaşında","Giriş Katı","Full Sıfır Eşyalı Cadde Dibi 2+1 Daire","İstanbul / Kağıthane / Gültepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-huzur-kiralik/daire/69537-102580","9","55.000","04-02-2026","Kiralık Daire","Stüdyo","65 m²","10
                        Yaşında","19. Kat","Güncel Skyland 1+0 Kiralık Boş Daire","İstanbul / Sarıyer / Huzur Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/95585-4558","20","27.000","05-01-2026","Kiralık Daire","1 +
                          1","60 m²","10
                        Yaşında","5. Kat","Metro'ya 12 Dk Mesafede Çatı Manzaralı Full Eşyalı 1+1 Daire","İstanbul / Şişli / Kuştepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102559","9","78.000","02-02-2026","Kiralık Daire","3 +
                          1","117 m²","14
                        Yaşında","Ara Kat","Maslak Ağaoğlu My Home Da Taşınmaya Hazır 3+1","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-telsizler-kiralik/daire/95585-4545","20","24.000","06-02-2026","Kiralık Daire","1 +
                          1","60 m²","6
                        Yaşında","Yüksek Giriş","Telsizler'de Ana Cadde Yanı Full Eşyalı 1+1 Daire","İstanbul / Kağıthane / Telsizler Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/95585-4541","20","30.000","15-01-2026","Kiralık Daire","2 +
                          1","65 m²","6
                        Yaşında","2. Kat","Tramp Avmye Yürüme Mesafede 2+1 Daire","İstanbul / Şişli / Gülbahar Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-huzur-kiralik/daire/69537-102547","8","94.000","06-02-2026","Kiralık Daire","3 +
                          1","175 m²","3
                        Yaşında","Ara Kat","Maslak Avangart 3+1 Aylık Ödeme Fırsat","İstanbul / Sarıyer / Huzur Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/95585-4533","20","27.000","15-01-2026","Kiralık Daire","1 +
                          1","60 m²","11
                        Yaşında","5. Kat","Metro'ya 12 Dk Mesafede Çatı Manzaralı Full Eşyalı 1+1 Daire","İstanbul / Şişli / Kuştepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102551","7","65.000","02-02-2026","Kiralık Daire","1 +
                          1","81 m²","15
                        Yaşında","Ara Kat","Maslak Mashattan Taşınmaya Hazır 1+1","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/95585-4529","20","28.000","15-01-2026","Kiralık Daire","2 +
                          1","85 m²","11
                        Yaşında","Kot 1","Para'dan Geniş Ve Ferah Metro'ya 10 Dk Full Eşyalı 2+1 Daire","İstanbul / Şişli / Kuştepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102550","7","62.000","06-02-2026","Kiralık Daire","1 +
                          1","94 m²","8
                        Yaşında","Ara Kat","Maslak Ağaoğlu 1453 Eşyalı Kiralık 1+1","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/95585-4412","20","35.000","12-02-2026","Kiralık Daire","2 +
                          1","58 m²","6
                        Yaşında","1. Kat","Özdilek Avm Arkası Cadde Üzeri Ayrı Mutfaklı 1. Kat Ferah 2+1","İstanbul / Kağıthane / Ortabayır Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-huzur-kiralik/daire/69537-102502","7","45.000","02-02-2026","Kiralık Daire","Stüdyo","60 m²","10
                        Yaşında","21 ve üzeri","Boş! Skyland 1+0 Kiralık Boş Daire","İstanbul / Sarıyer / Huzur Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/95585-4411","20","30.000","12-02-2026","Kiralık Daire","2 +
                          1","80 m²","6
                        Yaşında","3. Kat","Para'dan Full Eşyalı Güzel Konumda 2+1 Ferah Daire","İstanbul / Kağıthane / Harmantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-huzur-kiralik/daire/69537-102501","7","50.000","03-02-2026","Kiralık Daire","Stüdyo","60 m²","8
                        Yaşında","21 ve üzeri","1+0 Skyland Balkonlu Kiralık Daire Yüksek Kat","İstanbul / Sarıyer / Huzur Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
