area,room,living_room,age,floor,city,district,neighbourhood,price
75,1,1,6,0,istanbul,esenyurt,ucevler,13500
90,2,1,31,6,istanbul,sisli,merkez,70000
140,3,1,0,4,istanbul,bahcelievler,bahcelievler,80000
120,3,1,26,5,istanbul,sariyer,ayazaga,40000
70,1,1,11,0,istanbul,cekmekoy,mimar sinan,25000
115,3,1,11,1,istanbul,sisli,halide edip adivar,65000
169,3,1,16,3,istanbul,umraniye,tatlisu,75000
70,1,1,35,6,istanbul,kadikoy,caferaga,50000
165,3,1,11,0,istanbul,basaksehir,bahcesehir 1. kisim,105000
110,2,1,25,0,istanbul,sisli,gulbahar,25000
130,2,1,31,1,istanbul,besiktas,nisbetiye,66000
115,3,1,26,2,istanbul,kartal,cumhuriyet,35000
130,3,1,28,2,istanbul,pendik,ertugrul gazi,23000
160,2,1,19,4,istanbul,avcilar,yesilkent,13000
70,1,1,30,3,istanbul,kagithane,talatpasa,33000
45,2,1,25,0,istanbul,maltepe,zumrutevler,17500
160,3,1,12,8,istanbul,kucukcekmece,atakent,73000
80,2,1,0,1,istanbul,maltepe,idealtepe,72000
120,2,1,6,6,istanbul,basaksehir,bahcesehir 2. kisim,42500
110,2,1,5,10,istanbul,esenyurt,piri reis,20000
110,2,1,35,8,istanbul,sisli,ergenekon,47500
105,2,1,2,5,istanbul,umraniye,tatlisu,57000
53,1,1,6,3,istanbul,sisli,mecidiyekoy,24000
105,2,1,6,10,istanbul,avcilar,yesilkent,37000
110,2,1,5,1,istanbul,esenyurt,hurriyet,16000
85,2,1,1,3,istanbul,sultanbeyli,necip fazil,27000
100,2,1,26,2,istanbul,umraniye,altinsehir,25000
130,3,1,26,1,istanbul,sancaktepe,sarigazi,32000
135,3,1,21,4,istanbul,tuzla,yayla,25000
80,1,1,31,1,istanbul,esenler,turgut reis,13000
95,2,1,32,-1,istanbul,uskudar,kisikli,25000
147,3,1,11,1,istanbul,bagcilar,baglar,55000
70,1,1,2,2,istanbul,kagithane,hamidiye,58000
183,3,1,6,3,istanbul,avcilar,tahtakale,48000
65,1,1,30,2,istanbul,sisli,mesrutiyet,25000
65,2,1,34,4,istanbul,fatih,seyyid omer,19000
80,1,1,8,-1,istanbul,kagithane,celiktepe,27000
90,2,1,31,0,istanbul,maltepe,cinar,45000
70,2,1,0,1,istanbul,maltepe,altintepe,42000
90,2,1,26,1,istanbul,umraniye,yukari dudullu,20000
90,2,1,4,1,istanbul,maltepe,kucukyali,52500
120,2,1,30,0,istanbul,uskudar,ferah,27000
110,3,1,26,3,istanbul,uskudar,cengelkoy,41000
105,3,1,0,7,istanbul,kucukcekmece,gultepe,90000
65,1,1,0,0,istanbul,esenler,havaalani,20000
95,2,1,11,0,istanbul,sile,ahmetli,30000
190,4,1,31,1,istanbul,beyoglu,mueyyetzade,98000
85,2,1,26,1,istanbul,umraniye,elmalikent,23000
95,2,1,27,1,istanbul,uskudar,kucuksu,35000
130,2,1,6,2,istanbul,umraniye,ataturk,50000
55,1,1,21,5,istanbul,beyoglu,kocatepe,35000
105,2,1,6,4,istanbul,esenyurt,pinar,14000
75,2,1,40,1,istanbul,beyoglu,haciahmet,20000
75,2,1,15,6,istanbul,bahcelievler,kocasinan merkez,14000
95,2,1,25,3,istanbul,beykoz,ortacesme,26000
85,2,1,8,1,istanbul,esenyurt,cinar,17000
30,1,1,11,4,istanbul,atasehir,kayisdagi,23000
125,3,1,11,6,istanbul,kadikoy,fenerbahce,99000
90,2,1,5,1,istanbul,buyukcekmece,fatih,35000
146,2,1,10,3,istanbul,sariyer,maslak,95000
108,2,1,11,0,istanbul,cekmekoy,nisantepe,50000
115,3,1,31,1,istanbul,pendik,orta,27500
130,3,1,6,5,istanbul,sancaktepe,abdurrahmangazi,34000
149,3,1,6,4,istanbul,gaziosmanpasa,mevlana,90000
65,1,1,2,2,istanbul,kagithane,caglayan,39000
85,1,1,5,1,istanbul,cekmekoy,tasdelen,22000
80,2,1,6,3,istanbul,atasehir,kayisdagi,55000
195,4,1,0,2,istanbul,cekmekoy,gungoren,105000
90,2,1,25,3,istanbul,kagithane,sultan selim,32100
69,1,1,20,5,istanbul,beyoglu,yenisehir,18000
80,3,1,30,2,istanbul,fatih,ayvansaray,25000
130,3,1,7,4,istanbul,kagithane,merkez,30750
130,3,1,18,3,istanbul,sisli,halide edip adivar,60000
95,2,1,8,3,istanbul,kagithane,nurtepe,37000
110,2,1,10,3,istanbul,esenyurt,cumhuriyet,17500
105,2,1,21,1,istanbul,atasehir,kucukbakkalkoy,35000
100,2,1,40,0,istanbul,besiktas,cihannuma,40000
65,1,1,6,-1,istanbul,beyoglu,gumussuyu,38000
60,1,1,7,6,istanbul,sisli,kustepe,30000
130,2,1,0,5,istanbul,kagithane,seyrantepe,80000
125,3,1,50,2,istanbul,beyoglu,bedrettin,63000
100,2,1,3,5,istanbul,kartal,hurriyet,40000
80,1,1,29,5,istanbul,kagithane,sultan selim,20000
80,1,1,11,0,istanbul,tuzla,cami,40000
140,3,1,20,2,istanbul,uskudar,burhaniye,42000
95,2,1,30,2,istanbul,uskudar,valide-i atik,35000
110,2,1,30,2,istanbul,sultanbeyli,mehmet akif,16000
52,1,1,4,8,istanbul,bakirkoy,atakoy 7-8-9-10. kisim,36000
60,1,1,1,7,istanbul,kagithane,celiktepe,42000
100,2,1,6,1,istanbul,kagithane,yahya kemal,35000
80,2,1,5,3,istanbul,sancaktepe,safa,22000
95,2,1,0,2,istanbul,sultanbeyli,orhangazi,28000
145,3,1,15,6,istanbul,cekmekoy,camlik,25000
110,2,1,26,0,istanbul,sariyer,yenikoy,49000
90,2,1,0,3,istanbul,bahcelievler,kocasinan merkez,45000
145,3,1,7,5,istanbul,kagithane,merkez,70000
110,2,1,1,5,istanbul,pendik,kurtkoy,42500
80,2,1,31,2,istanbul,kagithane,telsizler,19500
120,3,1,21,8,istanbul,sisli,19 mayis,67000
95,2,1,5,2,istanbul,sancaktepe,abdurrahmangazi,26500
130,3,1,26,3,istanbul,uskudar,yavuzturk,24000
55,1,1,16,3,istanbul,sancaktepe,yenidogan,16000
95,2,1,21,1,istanbul,pendik,bahcelievler,30000
140,3,1,26,4,istanbul,umraniye,namik kemal,30000
110,3,1,21,2,istanbul,eyupsultan,rami cuma,33000
40,1,1,50,3,istanbul,beyoglu,bereketzade,30000
60,1,1,32,1,istanbul,fatih,yedikule,19000
50,1,1,1,1,istanbul,besiktas,levent,45000
75,2,1,45,1,istanbul,fatih,aksaray,22000
80,1,1,2,9,istanbul,sariyer,maslak,62500
70,2,1,20,5,istanbul,eyupsultan,guzeltepe,27000
105,2,1,22,1,istanbul,uskudar,kucuksu,39000
55,1,1,8,2,istanbul,beyoglu,omer avni,45000
116,2,1,1,5,istanbul,umraniye,finanskent,75000
170,3,1,0,3,istanbul,basaksehir,bahcesehir 2. kisim,70000
75,2,1,26,4,istanbul,basaksehir,basak,22500
45,1,1,8,0,istanbul,esenyurt,namik kemal,13000
100,2,1,50,4,istanbul,buyukcekmece,kumburgaz,35000
130,3,1,5,4,istanbul,kadikoy,bostanci,13000
140,3,1,20,3,istanbul,sariyer,camlitepe,45000
90,3,1,0,1,istanbul,kadikoy,hasanpasa,65000
95,3,1,3,6,istanbul,atasehir,fetih,70000
130,3,1,15,1,istanbul,pendik,yenisehir,49000
55,1,1,0,0,istanbul,uskudar,acibadem,56500
75,2,1,1,6,istanbul,umraniye,armaganevler,25000
60,1,1,16,0,istanbul,atasehir,inonu,20000
60,1,1,31,1,istanbul,beyoglu,arap cami,30000
120,2,1,40,1,istanbul,besiktas,akat,95000
130,3,1,27,2,istanbul,kartal,cumhuriyet,35000
100,2,1,28,2,istanbul,sisli,fulya,34000
90,2,1,0,0,istanbul,besiktas,etiler,95000
90,2,1,6,1,istanbul,arnavutkoy,ataturk,17000
65,1,1,14,1,istanbul,kagithane,sirintepe,22500
80,2,1,6,-1,istanbul,cekmekoy,camlik,22000
70,1,1,45,0,istanbul,fatih,seyyid omer,20000
160,3,1,16,2,istanbul,beykoz,acarlar,85000
120,2,1,0,8,istanbul,bagcilar,yenimahalle,46500
70,2,1,6,2,istanbul,kagithane,hurriyet,25500
85,2,1,31,1,istanbul,beyoglu,catma mescit,38500
80,2,1,31,0,istanbul,sisli,kaptan pasa,33500
85,2,1,11,3,istanbul,cekmekoy,merkez,36500
55,1,1,31,1,istanbul,tuzla,postane,39000
90,2,1,40,1,istanbul,besiktas,yildiz,55000
84,2,1,27,3,istanbul,besiktas,akat,59000
110,2,1,8,1,istanbul,bahcelievler,siyavuspasa,60000
100,2,1,6,-1,istanbul,pendik,ahmet yesevi,18000
92,2,1,0,6,istanbul,kucukcekmece,gultepe,60000
130,2,1,16,2,istanbul,pendik,kavakpinar,23000
155,3,1,8,4,istanbul,esenyurt,ucevler,23000
160,3,1,13,1,istanbul,uskudar,unalan,100000
120,3,1,31,4,istanbul,atasehir,ataturk,47000
50,1,1,15,4,istanbul,beyoglu,kamer hatun,32500
95,2,1,0,1,istanbul,basaksehir,altinsehir,22000
110,2,1,0,3,istanbul,kagithane,hamidiye,65500
75,2,1,31,2,istanbul,esenler,cifte havuzlar,14000
95,2,1,6,2,istanbul,esenyurt,mehtercesme,23000
65,1,1,6,1,istanbul,sisli,eskisehir,25000
101,1,1,21,4,istanbul,sisli,fulya,50000
95,1,1,5,2,istanbul,esenyurt,necip fazil kisakurek,13000
85,2,1,11,1,istanbul,umraniye,yamanevler,28000
30,1,1,11,4,istanbul,atasehir,kayisdagi,24000
95,2,1,30,0,istanbul,sariyer,cumhuriyet,30000
70,2,1,31,1,istanbul,sisli,mesrutiyet,33000
125,1,1,26,5,istanbul,basaksehir,bahcesehir 1. kisim,43000
66,1,1,11,9,istanbul,basaksehir,bahcesehir 2. kisim,25000
121,2,1,0,3,istanbul,sile,cavus,35750
118,2,1,1,2,istanbul,sariyer,ayazaga,95000
80,2,1,5,-1,istanbul,atasehir,inonu,30000
127,2,1,2,6,istanbul,sancaktepe,abdurrahmangazi,44000
75,1,1,29,2,istanbul,kagithane,sultan selim,20000
65,1,1,30,1,istanbul,beyoglu,firuzaga,70000
130,3,1,7,4,istanbul,kagithane,gursel,30500
95,2,1,0,8,istanbul,esenyurt,akevler,25000
75,1,1,11,6,istanbul,sisli,yayla,43000
100,2,1,1,1,istanbul,arnavutkoy,tasoluk,27000
70,2,1,23,6,istanbul,sisli,halide edip adivar,35000
60,1,1,0,3,istanbul,beyoglu,cihangir,45000
140,3,1,8,3,istanbul,esenyurt,necip fazil kisakurek,30000
109,2,1,6,0,istanbul,basaksehir,bahcesehir 2. kisim,46000
75,1,1,4,4,istanbul,kagithane,hamidiye,55000
77,1,1,6,8,istanbul,esenyurt,asik veysel,27000
70,1,1,0,3,istanbul,esenyurt,ardicli,16000
120,3,1,21,0,istanbul,sancaktepe,yunus emre,17500
169,4,1,16,3,istanbul,gaziosmanpasa,karayollari,100000
85,2,1,0,2,istanbul,sultanbeyli,mimar sinan,22000
145,4,1,30,4,istanbul,kagithane,ortabayir,30000
65,1,1,5,2,istanbul,sultanbeyli,adil,25000
78,2,1,5,2,istanbul,cekmekoy,alemdag,28000
120,2,1,0,3,istanbul,sisli,gulbahar,105000
105,1,1,1,4,istanbul,sisli,merkez,78000
115,2,1,11,7,istanbul,maltepe,zumrutevler,68000
90,1,1,11,2,istanbul,umraniye,huzur,29000
120,2,1,5,0,istanbul,sancaktepe,yunus emre,20000
110,3,1,11,1,istanbul,esenler,nine hatun,35000
82,2,1,6,4,istanbul,kagithane,caglayan,32000
55,1,1,6,10,istanbul,kagithane,hamidiye,40000
102,3,1,0,4,istanbul,kagithane,telsizler,40000
90,2,1,21,4,istanbul,sancaktepe,kemal turkler,20000
90,2,1,6,0,istanbul,esenyurt,balikyolu,13000
95,2,1,3,4,istanbul,silivri,yeni,25000
65,1,1,16,0,istanbul,kagithane,celiktepe,36750
85,2,1,0,1,istanbul,sultanbeyli,mimar sinan,27500
116,2,1,21,3,istanbul,sariyer,tarabya,90000
55,1,1,50,0,istanbul,beyoglu,gumussuyu,35000
160,4,1,25,2,istanbul,beykoz,merkez,14000
135,2,1,8,9,istanbul,besiktas,dikilitas,90000
127,3,1,0,2,istanbul,uskudar,burhaniye,70000
85,2,1,29,7,istanbul,beylikduzu,buyuksehir,29000
120,3,1,16,3,istanbul,kartal,soganlik yeni,42000
90,2,1,31,4,istanbul,bahcelievler,sirinevler,35000
160,4,1,7,4,istanbul,uskudar,sultantepe,90000
70,2,1,16,0,istanbul,avcilar,mustafa kemal pasa,22500
130,3,1,0,2,istanbul,silivri,selimpasa,38000
130,3,1,26,3,istanbul,uskudar,bahcelievler,47500
15,1,1,25,1,istanbul,tuzla,postane,12500
100,3,1,31,2,istanbul,sisli,ferikoy,40000
70,1,1,21,-2,istanbul,beyoglu,halicioglu,18500
90,2,1,15,4,istanbul,umraniye,namik kemal,34000
120,2,1,21,2,istanbul,kagithane,talatpasa,40000
120,3,1,29,4,istanbul,uskudar,bulgurlu,39500
70,2,1,11,0,istanbul,sisli,gulbahar,40000
90,2,1,0,3,istanbul,pendik,yenisehir,40500
115,3,1,21,1,istanbul,kartal,cumhuriyet,35000
80,2,1,11,2,istanbul,bagcilar,baglar,45000
95,1,1,6,4,istanbul,sisli,merkez,52000
125,3,1,30,3,istanbul,besiktas,kultur,65000
95,2,1,4,0,istanbul,esenyurt,orhan gazi,15000
90,2,1,5,1,istanbul,arnavutkoy,islambey,33000
85,2,1,20,1,istanbul,sisli,yayla,45000
90,2,1,0,1,istanbul,basaksehir,altinsehir,22000
145,3,1,20,3,istanbul,sariyer,camlitepe,43000
95,2,1,37,3,istanbul,besiktas,cihannuma,48000
75,2,1,16,1,istanbul,sisli,eskisehir,25000
95,2,1,11,2,istanbul,esenyurt,ucevler,17000
52,1,1,31,4,istanbul,kadikoy,caferaga,26000
150,4,1,25,5,istanbul,pendik,harmandere,32000
90,2,1,6,1,istanbul,cekmekoy,merkez,29500
118,1,1,6,7,istanbul,bahcelievler,yenibosna merkez,65000
70,2,1,31,1,istanbul,sisli,mesrutiyet,33000
192,3,1,6,0,istanbul,sariyer,ayazaga,100000
120,3,1,16,4,istanbul,pendik,camlik,41000
95,1,1,5,8,istanbul,sultanbeyli,battalgazi,30000
160,3,1,30,1,istanbul,sariyer,tarabya,75000
105,2,1,0,7,istanbul,pendik,ahmet yesevi,27500
72,2,1,8,2,istanbul,umraniye,cakmak,36000
80,2,1,29,0,istanbul,kagithane,sultan selim,18100
65,1,1,30,3,istanbul,beyoglu,kuloglu,40000
120,3,1,30,3,istanbul,kadikoy,hasanpasa,42000
135,3,1,31,3,istanbul,maltepe,kucukyali,50000
95,2,1,26,3,istanbul,pendik,kaynarca,25000
84,2,1,0,3,istanbul,pendik,yenisehir,35000
60,1,1,10,4,istanbul,sisli,mesrutiyet,50000
120,3,1,6,3,istanbul,beykoz,soguksu,81000
125,3,1,31,2,istanbul,besiktas,dikilitas,37000
90,2,1,25,6,istanbul,kagithane,gursel,23000
55,1,1,5,5,istanbul,kagithane,caglayan,38000
95,2,1,6,8,istanbul,besiktas,levent,60000
85,2,1,16,3,istanbul,beyoglu,kaptanpasa,22000
69,1,1,11,11,istanbul,cekmekoy,nisantepe,30000
95,2,1,5,2,istanbul,sultanbeyli,adil,23000
75,1,1,26,1,istanbul,tuzla,sifa,20000
85,2,1,6,-1,istanbul,sancaktepe,fatih,18000
135,3,1,26,4,istanbul,kadikoy,merdivenkoy,42000
95,2,1,31,1,istanbul,kadikoy,rasimpasa,46000
140,3,1,15,3,istanbul,sisli,kaptan pasa,110000
130,3,1,26,5,istanbul,maltepe,zumrutevler,28000
90,2,1,31,2,istanbul,sile,balibey,35000
95,2,1,0,5,istanbul,kagithane,merkez,57000
110,2,1,21,2,istanbul,sisli,inonu,40000
140,2,1,26,2,istanbul,buyukcekmece,guzelce,25000
80,2,1,5,3,istanbul,umraniye,esenkent,25000
100,2,1,0,0,istanbul,arnavutkoy,mustafa kemal pasa,30000
65,1,1,31,1,istanbul,fatih,sehremini,26000
90,2,1,0,8,istanbul,eyupsultan,dugmeciler,52000
95,2,1,20,2,istanbul,sisli,gulbahar,30000
135,3,1,31,4,istanbul,pendik,bati,37000
65,1,1,30,3,istanbul,beyoglu,kalyoncu kullugu,17000
55,1,1,45,2,istanbul,fatih,koca mustafapasa,22500
120,3,1,31,5,istanbul,uskudar,unalan,30000
160,3,1,7,3,istanbul,kucukcekmece,yeni,62500
50,1,1,35,3,istanbul,beyoglu,sururi mehmet efendi,18000
125,3,1,0,3,istanbul,beykoz,tokatkoy,48000
130,4,1,12,2,istanbul,arnavutkoy,tasoluk,28000
110,2,1,30,3,istanbul,beykoz,incirkoy,35000
170,3,1,40,-2,istanbul,adalar,heybeliada,55000
92,2,1,3,2,istanbul,buyukcekmece,murat cesme,25000
120,2,1,6,1,istanbul,esenyurt,suleymaniye,18500
90,2,1,50,3,istanbul,beyoglu,gumussuyu,55000
150,3,1,30,2,istanbul,pendik,kaynarca,32000
110,3,1,31,1,istanbul,besiktas,bebek,110000
80,2,1,25,1,istanbul,uskudar,murat reis,25000
75,2,1,39,1,istanbul,esenler,kemer,15000
41,1,1,6,1,istanbul,atasehir,kayisdagi,25000
90,2,1,8,3,istanbul,sancaktepe,akpinar,28000
70,2,1,5,5,istanbul,bahcelievler,sirinevler,45000
85,2,1,40,2,istanbul,bayrampasa,ismet pasa,11000
70,1,1,16,6,istanbul,kartal,hurriyet,23500
90,1,1,6,1,istanbul,bagcilar,goztepe,39999
120,2,1,5,0,istanbul,esenyurt,mehmet akif ersoy,18000
105,2,1,11,3,istanbul,kucukcekmece,atakent,45000
55,1,1,6,3,istanbul,kagithane,talatpasa,37000
84,1,1,5,3,istanbul,kucukcekmece,inonu,27000
105,3,1,31,3,istanbul,pendik,guzelyali,20000
90,2,1,31,2,istanbul,sile,balibey,35000
95,2,1,0,5,istanbul,kagithane,merkez,57000
110,2,1,21,2,istanbul,sisli,inonu,40000
140,2,1,26,2,istanbul,buyukcekmece,guzelce,25000
80,2,1,5,3,istanbul,umraniye,esenkent,25000
100,2,1,0,0,istanbul,arnavutkoy,mustafa kemal pasa,30000
65,1,1,31,1,istanbul,fatih,sehremini,26000
90,2,1,0,8,istanbul,eyupsultan,dugmeciler,52000
95,2,1,20,2,istanbul,sisli,gulbahar,30000
135,3,1,31,4,istanbul,pendik,bati,37000
65,1,1,30,3,istanbul,beyoglu,kalyoncu kullugu,17000
55,1,1,45,2,istanbul,fatih,koca mustafapasa,22500
120,3,1,31,5,istanbul,uskudar,unalan,30000
160,3,1,7,3,istanbul,kucukcekmece,yeni,62500
50,1,1,35,3,istanbul,beyoglu,sururi mehmet efendi,18000
125,3,1,0,3,istanbul,beykoz,tokatkoy,48000
130,4,1,12,2,istanbul,arnavutkoy,tasoluk,28000
110,2,1,30,3,istanbul,beykoz,incirkoy,35000
170,3,1,40,-2,istanbul,adalar,heybeliada,55000
92,2,1,3,2,istanbul,buyukcekmece,murat cesme,25000
120,2,1,6,1,istanbul,esenyurt,suleymaniye,18500
90,2,1,21,0,istanbul,sile,cavus,31500
105,2,1,1,3,istanbul,sultanbeyli,turgut reis,29000
78,1,1,6,10,istanbul,sancaktepe,abdurrahmangazi,35000
75,1,1,21,8,istanbul,kucukcekmece,atakent,30500
110,2,1,50,4,istanbul,beyoglu,gumussuyu,65000
55,1,1,50,1,istanbul,fatih,yedikule,15000
115,2,1,0,5,istanbul,gaziosmanpasa,baglarbasi,36000
85,2,1,40,1,istanbul,fatih,cerrahpasa,27000
90,2,1,31,4,istanbul,beyoglu,firuzaga,50000
85,2,1,31,1,istanbul,besiktas,sinanpasa,40000
79,1,1,31,0,istanbul,sisli,tesvikiye,50000
80,2,1,45,1,istanbul,besiktas,konaklar,84000
78,1,1,12,8,istanbul,gaziosmanpasa,karayollari,50000
65,1,1,0,3,istanbul,atasehir,inonu,35000
100,2,1,3,4,istanbul,kadikoy,suadiye,80500
150,3,1,25,2,istanbul,pendik,suluntepe,15999
90,2,1,6,5,istanbul,silivri,yeni,29000
60,1,1,16,5,istanbul,sisli,fulya,27500
70,1,1,26,0,istanbul,esenler,orucreis,11000
135,3,1,21,3,istanbul,sancaktepe,emek,30000
105,2,1,6,1,istanbul,pendik,yayalar,31000
150,4,1,9,3,istanbul,uskudar,bahcelievler,62000
80,1,1,5,2,istanbul,sariyer,maslak,64900
115,2,1,5,6,istanbul,sariyer,ayazaga,95000
75,1,1,29,2,istanbul,kagithane,sultan selim,20000
75,1,1,11,3,istanbul,esenyurt,barbaros hayrettin pasa,26000
85,3,1,30,0,istanbul,beykoz,anadolu hisari,20000
75,1,1,6,1,istanbul,beyoglu,kaptanpasa,20000
160,3,1,21,2,istanbul,uskudar,mehmet akif ersoy,46000
110,3,1,15,5,istanbul,umraniye,namik kemal,41000
100,3,1,11,3,istanbul,sisli,gulbahar,37000
70,1,1,16,6,istanbul,cekmekoy,mehmet akif,20000
90,1,1,0,1,istanbul,atasehir,ataturk,57000
110,2,1,5,3,istanbul,sultanbeyli,mimar sinan,24000
120,2,1,31,1,istanbul,tuzla,sifa,21000
130,3,1,16,4,istanbul,sultanbeyli,orhangazi,24500
130,2,1,26,1,istanbul,silivri,alibey,20500
130,2,1,11,2,istanbul,sancaktepe,mevlana,25000
140,3,1,31,3,istanbul,sancaktepe,meclis,34000
130,3,1,26,3,istanbul,maltepe,zumrutevler,28000
150,3,1,31,1,istanbul,arnavutkoy,tayakadin,24000
90,2,1,30,0,istanbul,besiktas,nisbetiye,80000
115,2,1,11,4,istanbul,pendik,guzelyali,25000
50,1,1,30,-1,istanbul,kagithane,harmantepe,8500
100,2,1,31,5,istanbul,esenler,orucreis,15000
95,2,1,0,3,istanbul,beykoz,tokatkoy,43000
70,1,1,30,2,istanbul,fatih,yavuz sultan selim,24000
80,2,1,10,-3,istanbul,sisli,kustepe,27500
47,1,1,11,9,istanbul,bagcilar,baglar,32000
72,1,1,10,1,istanbul,esenyurt,guzelyurt,23000
100,2,1,8,3,istanbul,maltepe,aydinevler,48750
85,1,1,6,-2,istanbul,kagithane,talatpasa,26000
90,2,1,0,1,istanbul,esenyurt,baglarcesme,22000
117,3,1,14,4,istanbul,atasehir,ataturk,70000
140,3,1,45,4,istanbul,beyoglu,omer avni,65000
110,2,1,26,3,istanbul,pendik,kaynarca,26000
160,3,1,0,3,istanbul,tuzla,istasyon,75000
90,2,1,26,4,istanbul,silivri,selimpasa,27000
65,1,1,30,-1,istanbul,besiktas,bebek,60000
100,2,1,2,7,istanbul,kagithane,hamidiye,87000
90,2,1,26,1,istanbul,uskudar,cengelkoy,30000
100,2,1,26,2,istanbul,umraniye,altinsehir,24000
80,2,1,31,2,istanbul,sisli,mesrutiyet,42000
65,1,1,5,10,istanbul,esenyurt,akevler,19000
130,3,1,26,3,istanbul,gungoren,gunestepe,45000
135,3,1,16,6,istanbul,sancaktepe,osmangazi,31500
45,1,1,5,9,istanbul,bakirkoy,atakoy 7-8-9-10. kisim,46000
140,3,1,30,2,istanbul,beykoz,anadolu hisari,75000
150,3,1,31,4,istanbul,atasehir,icerenkoy,41500
80,2,1,26,2,istanbul,gaziosmanpasa,sarigol,30000
75,2,1,0,6,istanbul,sisli,gulbahar,25000
58,1,1,2,3,istanbul,beyoglu,tomtom,60000
80,2,1,6,2,istanbul,sisli,gulbahar,40000
100,2,1,28,3,istanbul,kartal,hurriyet,25000
65,1,1,5,8,istanbul,pendik,kavakpinar,28000
110,3,1,0,8,istanbul,sancaktepe,veysel karani,55000
70,1,1,25,1,istanbul,sisli,pasa,19000
80,2,1,31,0,istanbul,bahcelievler,zafer,16500
85,2,1,6,3,istanbul,umraniye,madenler,36000
100,3,1,11,7,istanbul,pendik,dumlupinar,32000
87,1,1,10,10,istanbul,sariyer,maslak,60000
98,2,1,3,5,istanbul,pendik,suluntepe,31000
101,2,1,5,8,istanbul,sariyer,huzur,87500
100,2,1,5,1,istanbul,uskudar,bahcelievler,56000
80,2,1,29,0,istanbul,kagithane,sultan selim,18100
120,3,1,31,1,istanbul,besiktas,dikilitas,58000
100,2,1,6,1,istanbul,esenyurt,aksemseddin,17000
110,2,1,50,4,istanbul,beyoglu,gumussuyu,55000
100,2,1,15,5,istanbul,esenyurt,yenikent,20000
80,2,1,6,1,istanbul,kagithane,celiktepe,17000
110,3,1,16,4,istanbul,atasehir,kayisdagi,38500
55,1,1,31,2,istanbul,beyoglu,hacimimi,46000
65,1,1,1,2,istanbul,kagithane,celiktepe,28000
80,2,1,40,2,istanbul,beyoglu,tomtom,47500
60,1,1,21,1,istanbul,esenler,kemer,14500
65,1,1,0,4,istanbul,fatih,koca mustafapasa,38000
70,1,1,30,1,istanbul,kagithane,ortabayir,20000
70,1,1,5,0,istanbul,kagithane,talatpasa,29000
65,1,1,6,1,istanbul,esenyurt,zafer,15000
133,3,1,24,1,istanbul,cekmekoy,hamidiye,39000
120,2,1,26,2,istanbul,tuzla,sifa,22000
85,2,1,6,2,istanbul,sancaktepe,yunus emre,21000
95,2,1,31,-2,istanbul,uskudar,guzeltepe,35000
85,2,1,11,1,istanbul,silivri,mimar sinan,15000
80,2,1,31,3,istanbul,sisli,mecidiyekoy,24000
95,2,1,0,1,istanbul,sariyer,cumhuriyet,45000
85,2,1,21,1,istanbul,sancaktepe,inonu,27000
109,1,1,21,6,istanbul,sisli,fulya,55000
75,1,1,0,7,istanbul,kucukcekmece,fevzi cakmak,37500
80,1,1,6,6,istanbul,esenyurt,mehtercesme,19000
69,1,1,6,8,istanbul,basaksehir,bahcesehir 1. kisim,24500
70,2,1,8,1,istanbul,uskudar,cumhuriyet,35000
95,2,1,2,8,istanbul,sariyer,huzur,62000
70,1,1,26,3,istanbul,esenler,turgut reis,15000
85,2,1,31,1,istanbul,kadikoy,caferaga,45000
115,3,1,45,5,istanbul,fatih,sumbul efendi,30000
120,3,1,25,1,istanbul,silivri,yeni,22000
100,1,1,6,3,istanbul,esenyurt,mehmet akif ersoy,25000
110,3,1,40,0,istanbul,sisli,cumhuriyet,40000
70,2,1,5,0,istanbul,maltepe,aydinevler,29500
95,2,1,0,1,istanbul,kagithane,talatpasa,29000
70,1,1,5,9,istanbul,maltepe,cinar,65000
85,2,1,31,2,istanbul,kadikoy,feneryolu,58000
100,2,1,5,0,istanbul,esenyurt,pinar,15000
100,2,1,21,1,istanbul,cekmekoy,hamidiye,28500
110,3,1,31,3,istanbul,pendik,dogu,25000
105,3,1,40,3,istanbul,sisli,merkez,53000
150,3,1,16,2,istanbul,esenler,kemer,82000
85,2,1,6,3,istanbul,umraniye,madenler,36000
85,1,1,5,1,istanbul,cekmekoy,tasdelen,27000
150,3,1,11,7,istanbul,pendik,suluntepe,36000
60,1,1,0,0,istanbul,sile,cavus,26500
92,2,1,0,3,istanbul,uskudar,bahcelievler,60000
75,2,1,29,2,istanbul,kagithane,ortabayir,28000
105,2,1,26,3,istanbul,uskudar,guzeltepe,34000
155,3,1,16,1,istanbul,beykoz,soguksu,70000
74,1,1,6,5,istanbul,esenyurt,akevler,17000
70,1,1,31,1,istanbul,besiktas,sinanpasa,35000
85,2,1,10,0,istanbul,sancaktepe,sarigazi,30000
95,3,1,6,-2,istanbul,kagithane,ortabayir,25000
90,1,1,11,3,istanbul,tuzla,sifa,20000
65,1,1,9,6,istanbul,esenyurt,zafer,16000
65,2,1,40,0,istanbul,uskudar,mimar sinan,30000
110,2,1,0,3,istanbul,sariyer,cumhuriyet,55000
125,2,1,31,5,istanbul,beyoglu,kalyoncu kullugu,42000
90,2,1,27,2,istanbul,sariyer,kazim karabekir pasa,26000
110,2,1,25,3,istanbul,beykoz,ortacesme,25500
80,2,1,30,3,istanbul,kagithane,harmantepe,20000
